#{"t_start": 1785500585.1562817, "env_id": "DriverFatigue-v0"}
r,l,t
95.039002,50,0.084469
192.16338,50,0.147304
156.385567,50,0.193344
132.910269,50,0.22129
165.04559,50,0.245301
215.335893,50,0.403224
214.462544,50,0.448185
222.770544,50,0.509715
155.869843,50,0.561718
210.679762,50,0.587865
266.258134,50,0.741199
269.767577,50,0.798493
223.643421,50,0.860072
245.329089,50,0.893669
145.336611,50,0.915502
235.398348,50,1.146044
207.636842,50,1.182678
264.267115,50,1.238436
259.713325,50,1.305848
219.231324,50,1.334476
51.820686,50,1.537656
281.36161,50,1.627045
225.722814,50,1.68218
-23.388977,50,1.697398
268.894046,50,1.735384
-32.311464,50,1.921522
229.843637,50,1.982313
90.091622,50,2.052557
133.898086,50,2.104502
115.523668,50,2.121993
243.937216,50,2.316152
181.652414,50,2.378795
226.031419,50,2.421817
240.421515,50,2.455417
210.328209,50,2.489279
250.73671,50,2.657993
174.477876,50,2.713951
140.850756,50,2.757869
234.780475,50,2.794322
235.417986,50,2.83102
232.523283,50,2.968186
64.981225,50,3.00035
282.179597,50,3.031655
182.058878,50,3.080828
269.787943,50,3.136095
143.878875,50,3.170163
263.674139,50,3.295057
278.539602,50,3.350784
305.879854,50,3.396063
193.096856,50,3.445876
217.293912,50,3.482575
213.200856,50,3.606971
265.086711,50,3.6446
235.699747,50,3.718384
157.272986,50,3.775495
238.291906,50,3.798313
176.423842,50,3.889822
141.737657,50,3.942168
251.769771,50,3.999818
253.807217,50,4.027292
240.584005,50,4.07476
196.056381,50,4.152776
234.090211,50,4.191867
171.042968,50,4.235489
252.143385,50,4.286426
103.484095,50,4.342081
281.47743,50,4.46679
264.392922,50,4.526717
265.245181,50,4.584532
177.097204,50,4.642353
206.157419,50,4.671304
133.458674,50,4.831882
293.163189,50,4.863094
244.60425,50,4.884082
290.532732,50,4.953343
-2.332607,50,5.029783
127.233577,50,5.166823
255.414753,50,5.19454
241.958357,50,5.223148
250.469952,50,5.254832
123.063118,50,5.300129
203.203627,50,5.482034
253.083623,50,5.534265
285.742707,50,5.590945
174.119462,50,5.63463
265.886846,50,5.680271
303.459355,50,5.701672
217.031295,50,5.806246
307.42326,50,5.836003
293.38959,50,5.882225
87.280388,50,5.945859
162.315926,50,5.985914
208.494436,50,6.157978
261.545765,50,6.217267
276.405476,50,6.270158
263.012928,50,6.308125
243.491432,50,6.331842
280.732102,50,6.486454
200.140224,50,6.515527
233.418118,50,6.546754
217.475329,50,6.573455
210.488008,50,6.617941
46.977805,50,6.80603
37.813242,50,6.841797
103.606053,50,6.893101
205.137214,50,6.951385
160.253948,50,6.988171
157.936204,50,7.082217
256.554105,50,7.111757
244.356174,50,7.13867
169.075232,50,7.166922
217.102468,50,7.19872
220.785265,50,7.369834
243.38504,50,7.425867
231.513405,50,7.482312
153.643991,50,7.538228
289.457726,50,7.558073
31.319597,50,7.719468
202.152084,50,7.773397
240.461273,50,7.82014
159.157635,50,7.860881
291.009552,50,7.907614
224.490097,50,8.027868
239.825796,50,8.084767
259.380008,50,8.140635
97.301364,50,8.197019
208.127159,50,8.232055
250.22136,50,8.256358
198.135612,50,8.422626
212.734556,50,8.475063
187.107235,50,8.529736
235.840216,50,8.573051
286.908631,50,8.590857
-26.822043,50,8.738909
245.579569,50,8.795999
181.026799,50,8.834953
267.86457,50,8.8771
170.489111,50,8.907529
274.149156,50,9.059575
173.115804,50,9.106019
202.429059,50,9.175082
202.196024,50,9.233872
237.529766,50,9.261507
209.556895,50,9.425821
179.035739,50,9.48255
159.287112,50,9.535693
226.161033,50,9.557214
158.476021,50,9.599894
176.613166,50,9.765767
91.208483,50,9.81505
231.264971,50,9.844545
232.143317,50,9.870569
190.946532,50,9.896593
259.259383,50,10.07805
267.746518,50,10.144503
268.596863,50,10.201117
222.641957,50,10.255776
284.495896,50,10.276198
220.910096,50,10.413332
235.545948,50,10.468544
243.714278,50,10.502841
283.384997,50,10.539859
250.57591,50,10.595886
101.062654,50,10.749906
224.844472,50,10.781585
152.973366,50,10.831661
88.946449,50,10.889182
124.708193,50,10.976509
260.935746,50,11.131723
236.406013,50,11.190849
283.385851,50,11.231939
244.635704,50,11.262184
237.734591,50,11.304062
239.451236,50,11.337744
227.525157,50,11.496589
154.915102,50,11.549261
189.619384,50,11.601879
165.588357,50,11.650913
235.6597,50,11.674699
290.477187,50,11.834298
178.981353,50,11.888085
208.166752,50,11.942742
261.585137,50,11.99379
154.158052,50,12.011916
182.856868,50,12.195459
266.986867,50,12.236404
262.090433,50,12.286149
246.02978,50,12.351519
270.049814,50,12.378083
288.528525,50,12.505481
226.984258,50,12.531556
280.747693,50,12.584242
-13.732956,50,12.640938
234.132007,50,12.682529
150.325161,50,12.835532
280.098171,50,12.89091
258.24049,50,12.941992
251.95487,50,12.978323
124.504782,50,13.010604
136.246087,50,13.16225
276.997643,50,13.196948
151.261878,50,13.215627
262.913625,50,13.246399
246.543797,50,13.27382
78.408842,50,13.415447
78.243278,50,13.45054
207.907713,50,13.470267
260.521721,50,13.526394
153.556134,50,13.581637
