#{"t_start": 1785489161.6396725, "env_id": "DriverFatigue-v0"}
r,l,t
95.039002,50,0.16705
192.16338,50,0.237973
165.109617,50,0.641924
165.915107,50,0.720384
207.509518,50,0.791881
235.66551,50,1.204825
252.637151,50,1.274092
247.737571,50,1.671658
195.147798,50,1.747063
139.039293,50,1.818621
258.448241,50,2.357678
250.611289,50,2.44906
230.611054,50,2.987371
255.347442,50,3.087152
137.403475,50,3.166861
231.871468,50,3.980518
204.360899,50,4.091904
257.658166,50,4.727436
268.974295,50,4.850961
237.280819,50,4.94898
257.653958,50,5.493786
230.19333,50,5.594972
194.199649,50,5.684727
238.667037,50,6.274931
239.387811,50,6.381809
237.364102,50,6.945229
247.105008,50,7.044689
235.910778,50,7.126773
188.081807,50,7.580584
251.194158,50,7.675019
263.994826,50,8.165207
218.618479,50,8.253933
234.614275,50,8.337293
244.772828,50,8.847224
233.910162,50,8.946836
243.788796,50,9.466267
271.949204,50,9.564894
149.81313,50,9.66777
243.156795,50,10.159589
258.789244,50,10.248896
230.378845,50,10.750029
198.288648,50,10.852593
278.058868,50,10.951049
170.382729,50,11.463666
258.787744,50,11.570592
150.088182,50,11.664045
260.674139,50,12.196697
279.451876,50,12.293313
303.312437,50,12.767033
163.015965,50,12.86204
223.739557,50,12.963851
214.131373,50,13.490275
234.104201,50,13.606631
235.699747,50,14.139348
159.402193,50,14.242914
245.725991,50,14.329149
265.506124,50,14.846217
150.797022,50,14.95547
261.235952,50,15.496034
251.962118,50,15.599983
212.909418,50,15.700175
224.966375,50,16.229813
221.654606,50,16.314674
307.949781,50,16.408726
292.422146,50,16.943044
268.579759,50,17.059375
249.430571,50,17.614819
246.520826,50,17.723003
72.881006,50,17.814058
254.102302,50,18.336988
229.606241,50,18.444304
175.258723,50,18.957105
258.337639,50,19.067509
158.849554,50,19.170641
290.465485,50,19.730182
232.854415,50,19.84064
39.87458,50,20.376233
285.969323,50,20.483279
282.04464,50,20.574011
261.747211,50,21.098657
186.645063,50,21.189568
196.630499,50,21.849579
134.176211,50,21.989475
263.674423,50,22.093609
229.701506,50,22.767024
250.827372,50,22.888709
297.390164,50,22.980495
225.427094,50,23.760531
266.17677,50,23.862864
295.703109,50,24.721815
281.124816,50,24.816755
196.698544,50,24.936764
204.168905,50,25.686545
219.447178,50,25.780265
275.279221,50,26.258951
209.513792,50,26.340237
277.511363,50,26.423723
191.584231,50,26.871715
279.299702,50,26.963975
261.871649,50,27.409442
263.792333,50,27.514064
233.723406,50,27.621911
256.507205,50,28.097076
196.423717,50,28.184149
259.297234,50,28.833896
174.644356,50,28.980859
232.021383,50,29.102066
203.099086,50,29.810856
294.400607,50,29.922137
284.022442,50,30.011879
215.074123,50,30.880198
193.990233,50,30.992008
183.672668,50,31.88067
237.462341,50,32.045719
253.544669,50,32.140476
184.537585,50,32.727004
284.665416,50,32.822095
57.121951,50,33.459817
236.222237,50,33.584957
238.742862,50,33.688499
187.789712,50,34.223163
216.130976,50,34.316246
256.890736,50,34.799965
242.547548,50,34.887113
273.546199,50,34.99802
96.11264,50,35.608452
249.99871,50,35.711342
231.601164,50,35.795137
194.444919,50,36.345939
249.877472,50,36.462086
200.000856,50,37.013299
267.094604,50,37.126031
235.088139,50,37.202155
67.328686,50,37.759356
228.832981,50,37.873921
221.25789,50,38.583753
253.182954,50,38.711849
204.785655,50,38.807749
281.019501,50,39.368923
168.550976,50,39.489503
194.364929,50,40.034959
188.179574,50,40.156132
240.667327,50,40.259867
197.71979,50,40.760376
246.301644,50,40.864874
226.639436,50,41.403903
244.646949,50,41.506349
232.221667,50,41.603701
224.522052,50,42.119514
35.472205,50,42.22192
226.468454,50,42.307815
200.971795,50,42.936836
194.734192,50,43.028922
260.432708,50,43.545795
268.81537,50,43.648331
313.818245,50,43.732063
154.20497,50,44.252837
205.08253,50,44.341757
130.245167,50,44.847224
236.050046,50,44.943068
236.877664,50,45.035094
132.647243,50,45.567087
227.637074,50,45.665228
215.518456,50,46.177798
284.687327,50,46.264079
183.85486,50,46.355371
150.594984,50,46.839867
162.687199,50,46.936067
255.656751,50,47.430879
245.009143,50,47.532763
270.392635,50,47.627736
167.163719,50,48.117661
158.607838,50,48.226151
245.223777,50,48.30696
183.468502,50,48.822995
269.682767,50,48.932168
202.489351,50,49.430557
112.032272,50,49.534291
139.367414,50,49.62064
247.201014,50,50.144373
236.205373,50,50.244155
239.404276,50,50.784801
259.828362,50,50.891627
230.45007,50,50.982751
225.752638,50,51.557946
247.609891,50,51.653194
229.668585,50,52.331854
235.326717,50,52.431886
240.283801,50,52.522954
280.753533,50,53.228613
239.286415,50,53.341106
203.921251,50,53.424875
172.527142,50,54.076823
224.876922,50,54.180575
119.721258,50,54.841841
278.391789,50,54.950872
259.930772,50,55.040795
173.543521,50,55.873972
185.40753,50,55.96765
248.052103,50,56.680525
265.389214,50,56.78255
106.843094,50,56.884364
264.429781,50,57.371845
269.676457,50,57.450398
-129.561007,50,57.905429
124.925519,50,57.989406
63.637005,50,58.069666
197.617152,50,58.539331
185.314407,50,58.633646
173.316516,50,59.13177
188.958305,50,59.222773
246.903531,50,59.310746
265.697167,50,59.817153
223.111842,50,59.990567
188.660837,50,60.079587
267.244844,50,60.815844
282.359272,50,60.928854
222.462974,50,61.672027
45.953939,50,61.779542
-100.582135,50,61.867626
249.277089,50,62.735664
223.952617,50,62.845117
209.467619,50,63.728958
210.606235,50,63.92698
231.86631,50,64.026534
207.02952,50,64.728646
239.006115,50,64.841787
255.592665,50,65.653575
164.4661,50,65.764145
138.199815,50,65.866792
268.743616,50,66.600116
274.514315,50,66.707317
150.668493,50,67.49857
118.404308,50,67.680549
176.817716,50,67.79693
222.926932,50,68.640085
157.080462,50,68.728445
181.25201,50,68.810757
268.525661,50,69.283686
251.286373,50,69.363718
201.337359,50,69.831946
79.394617,50,69.916232
212.626392,50,70.002107
207.722597,50,70.501028
262.263515,50,70.610493
247.098992,50,71.389821
132.996486,50,71.534213
302.10564,50,71.629564
206.318159,50,72.340992
133.847246,50,72.473852
222.411334,50,73.260435
178.812692,50,73.447329
243.410444,50,73.539963
120.850121,50,74.38044
178.178878,50,74.512795
80.741541,50,74.597004
220.649027,50,75.361692
280.209978,50,75.462825
173.00327,50,76.210174
199.394927,50,76.367023
177.226505,50,76.469118
231.685072,50,77.280719
230.66554,50,77.391585
225.717349,50,78.078845
195.958364,50,78.193163
172.581886,50,78.288637
