#{"t_start": 1785487277.6635685, "env_id": "DriverFatigue-v0"}
r,l,t
110.095719,50,0.060201
170.38019,50,0.081861
139.103811,50,0.232101
174.072237,50,0.357917
179.655236,50,0.487097
226.922324,50,0.596024
168.605739,50,0.706444
147.602197,50,0.800871
182.262381,50,0.930316
196.147235,50,1.020066
158.226435,50,1.138417
175.294407,50,1.234582
121.217811,50,1.367431
117.511836,50,1.47906
145.797059,50,1.612392
169.049948,50,1.742961
217.834849,50,1.865661
198.621758,50,1.967729
128.317091,50,2.079304
219.967927,50,2.189041
227.290545,50,2.308946
272.08569,50,2.425369
176.85267,50,2.541295
221.413877,50,2.652129
158.158827,50,2.765702
230.106806,50,2.876636
221.748091,50,2.992783
198.901414,50,3.094167
198.489509,50,3.221541
186.660301,50,3.319843
209.303459,50,3.44148
261.16701,50,3.552241
159.033276,50,3.657612
214.521092,50,3.785631
221.664486,50,3.924417
276.067164,50,4.036354
303.190879,50,4.165828
230.898924,50,4.267575
212.204093,50,4.389237
243.409962,50,4.492209
240.555672,50,4.610116
172.048009,50,4.822321
273.395761,50,4.944015
198.29837,50,5.047145
271.832977,50,5.159799
267.560461,50,5.273262
269.476861,50,5.384406
287.078695,50,5.495089
235.281614,50,5.63148
249.017514,50,5.747124
233.437844,50,5.897242
301.266481,50,6.077038
223.349927,50,6.263908
223.925277,50,6.407697
254.680861,50,6.550179
276.802373,50,6.669261
251.347023,50,6.809035
147.275832,50,6.92909
237.484705,50,7.04418
253.998677,50,7.16447
235.2267,50,7.288858
268.302321,50,7.415784
169.336475,50,7.524451
259.402151,50,7.651242
252.469852,50,7.785602
251.388421,50,7.901096
283.74023,50,8.040839
149.744835,50,8.161857
196.92412,50,8.334037
69.074529,50,8.456275
19.72893,50,8.606428
-105.794607,50,8.732636
246.425022,50,8.872
252.630477,50,8.991201
250.992256,50,9.128119
198.490793,50,9.253676
143.68223,50,9.392901
216.602381,50,9.519018
33.558834,50,9.64865
-81.978115,50,9.779369
-52.190517,50,9.907265
93.651968,50,10.045794
176.819841,50,10.181224
83.782052,50,10.313869
126.973443,50,10.481241
48.501169,50,10.623341
211.788305,50,10.763054
147.383677,50,10.887106
58.289183,50,11.013898
34.616035,50,11.15201
36.485174,50,11.277644
103.9743,50,11.408238
156.759195,50,11.557753
