#{"t_start": 1785492356.0697904, "env_id": "DriverFatigue-v0"}
r,l,t
239.946659,50,46.82015
152.763746,50,46.930742
283.341832,50,47.047312
193.174444,50,47.157728
109.346085,50,47.268354
248.716877,50,47.377679
198.341933,50,47.489514
200.385789,50,47.608004
198.884328,50,47.718774
104.923692,50,47.835699
181.971052,50,47.947156
239.572196,50,48.051316
252.981778,50,48.162729
177.024551,50,48.275002
227.517007,50,48.388973
260.74129,50,48.502769
164.119586,50,48.622767
173.016442,50,48.7376
82.866308,50,48.849192
277.823622,50,48.964427
172.745843,50,49.083078
254.216859,50,49.200247
181.009986,50,49.313662
231.166748,50,49.428972
191.853659,50,49.541558
244.550739,50,49.652226
200.714579,50,49.77254
68.303408,50,49.887172
206.128023,50,50.01005
182.893277,50,50.119115
187.080849,50,50.241593
132.816109,50,50.353692
225.522609,50,50.465083
250.598909,50,50.581858
150.855884,50,50.695413
259.134947,50,50.809897
173.921937,50,50.91851
239.358169,50,51.039284
253.934834,50,51.142677
284.146645,50,51.263711
269.33483,50,51.376776
210.721481,50,51.495514
179.871868,50,51.607813
-35.97649,50,51.72482
252.173693,50,51.845533
306.653913,50,51.958139
248.945832,50,52.075185
257.821598,50,52.186531
235.347346,50,52.310254
258.169759,50,52.423084
176.860233,50,52.541121
126.065238,50,52.647069
271.224235,50,52.760036
164.827488,50,52.869432
123.86317,50,52.97929
336.581854,50,53.098788
143.938302,50,53.207625
206.207917,50,53.328004
220.049346,50,53.439205
271.825496,50,53.568297
207.485389,50,53.677727
267.00707,50,53.799533
237.041821,50,53.910627
131.154402,50,54.027577
260.513628,50,54.138804
284.323763,50,54.252991
190.712779,50,54.369545
255.758395,50,54.481939
207.408393,50,54.601251
185.558533,50,54.70831
292.483017,50,54.827601
238.217577,50,54.936908
244.040745,50,55.062716
183.342187,50,55.174755
259.160372,50,55.298834
245.468433,50,55.413307
204.341874,50,55.534385
177.720456,50,55.653113
134.224557,50,55.768409
42.548005,50,55.888069
262.346836,50,56.004551
214.291294,50,56.125266
213.370784,50,56.236341
213.29713,50,56.358557
219.787493,50,56.468786
237.587622,50,56.588534
178.787373,50,56.702017
244.877789,50,56.820095
260.691922,50,56.933917
153.979372,50,57.052154
271.81082,50,57.16693
242.55013,50,57.281693
231.637045,50,57.402409
221.755668,50,57.511493
