#{"t_start": 1785491769.460383, "env_id": "DriverFatigue-v0"}
r,l,t
165.120547,50,0.122746
208.840115,50,0.243604
243.06263,50,0.344363
226.711564,50,0.471622
210.884194,50,0.577864
266.852585,50,0.699667
294.18917,50,0.794071
193.439737,50,0.906341
244.497123,50,1.023536
24.057685,50,1.149805
-32.687045,50,1.279587
269.192466,50,1.370812
18.053666,50,1.468657
208.291456,50,1.5663
232.869176,50,1.691853
243.927534,50,1.798465
201.490642,50,1.918804
70.654868,50,2.029667
122.218496,50,2.109782
169.654639,50,2.223721
50.860154,50,2.291032
260.749286,50,2.361444
63.368705,50,2.489547
-20.638798,50,2.569156
255.097359,50,2.643368
-46.660445,50,2.758256
140.82644,50,2.870509
-114.535554,50,2.987729
121.549332,50,3.055473
97.038853,50,3.128173
281.276267,50,3.201731
49.014074,50,3.263748
283.439378,50,3.333844
153.215162,50,3.411735
255.686594,50,3.519465
163.140263,50,3.641661
165.276872,50,3.73635
83.182916,50,3.808239
-275.386495,50,3.891866
-103.852102,50,3.961476
213.102139,50,4.027828
-52.497424,50,4.112455
279.203784,50,4.238546
219.046407,50,4.326642
-65.716581,50,4.424983
69.746996,50,4.529658
145.483438,50,4.659666
6.950535,50,4.773573
211.594068,50,4.850695
-179.508904,50,4.933844
13.761623,50,5.033425
134.308366,50,5.126423
173.114892,50,5.227967
-139.105832,50,5.408711
149.526408,50,5.483477
34.851716,50,5.552969
151.926906,50,5.661322
110.692509,50,5.766445
187.631009,50,5.88637
243.125988,50,5.981335
82.801438,50,6.082204
158.124219,50,6.196256
222.727635,50,6.266253
-65.439933,50,6.359816
223.562598,50,6.461663
-3.329727,50,6.576523
294.041109,50,6.676575
175.984073,50,6.750742
-155.530693,50,6.87909
56.12218,50,6.999853
-245.351097,50,7.101682
95.876899,50,7.221431
26.432855,50,7.289796
100.334156,50,7.363438
183.942125,50,7.477907
-173.112776,50,7.594511
-287.00205,50,7.717951
142.147847,50,7.80871
142.722384,50,7.889679
235.388174,50,8.008165
98.419463,50,8.074288
133.248332,50,8.144226
-218.921022,50,8.249673
71.521336,50,8.350116
206.57531,50,8.479971
125.131655,50,8.593219
297.013927,50,8.708294
210.849973,50,8.820961
259.325223,50,8.885
238.238154,50,8.959446
143.490771,50,9.071848
167.235162,50,9.171541
203.002748,50,9.347239
248.90051,50,9.449514
276.952069,50,9.541845
53.848627,50,9.62149
182.168371,50,9.689476
177.45445,50,9.791675
223.907095,50,9.906931
268.250681,50,10.015275
238.696988,50,10.121797
198.657896,50,10.246693
33.354393,50,10.34848
-8.952119,50,10.466594
145.823744,50,10.565158
210.179694,50,10.629416
194.786601,50,10.756525
248.732209,50,10.863104
115.012988,50,10.953861
-68.92072,50,11.08447
190.954432,50,11.2119
192.508842,50,11.327924
204.924059,50,11.446211
152.058321,50,11.575271
198.051856,50,11.642355
-121.576552,50,11.709608
233.376076,50,11.782142
35.281401,50,11.846616
74.783807,50,11.908662
13.596663,50,11.989744
129.742675,50,12.073791
274.996379,50,12.172991
-10.096609,50,12.30827
243.061543,50,12.406377
203.410154,50,12.529584
92.991831,50,12.635234
33.011918,50,12.706882
149.175426,50,12.827693
-70.34073,50,12.953531
42.350646,50,13.064272
139.914777,50,13.17156
197.785967,50,13.294842
230.334612,50,13.399631
-246.729297,50,13.526357
229.396497,50,13.639867
148.069847,50,13.749552
259.820926,50,13.86145
189.960097,50,13.929502
15.980654,50,14.000683
64.32156,50,14.071621
-182.76503,50,14.159559
280.803888,50,14.278712
-55.478814,50,14.377693
211.954932,50,14.498652
50.176801,50,14.59159
132.399806,50,14.649531
52.892022,50,14.720602
9.200934,50,14.809464
112.684976,50,14.899523
-72.692391,50,14.988367
242.197366,50,15.111849
72.354691,50,15.180199
78.17459,50,15.25964
120.87733,50,15.369045
242.309995,50,15.477594
185.928809,50,15.599821
-28.122911,50,15.712237
156.722876,50,15.838658
78.411544,50,15.92794
214.493782,50,16.061706
205.779208,50,16.155117
71.708699,50,16.251136
253.899134,50,16.356195
74.349742,50,16.479007
224.341662,50,16.601394
-15.73909,50,16.682761
32.627698,50,16.8094
-0.520152,50,16.896294
39.41788,50,17.039396
221.497165,50,17.151401
301.408966,50,17.295978
172.016456,50,17.432983
33.36039,50,17.539802
237.488936,50,17.668269
169.654227,50,17.778056
-78.463432,50,17.843734
102.410494,50,17.955407
165.906857,50,18.036604
64.202002,50,18.143688
232.167658,50,18.259427
61.451879,50,18.329467
215.401956,50,18.43168
88.868081,50,18.498386
71.154755,50,18.620057
-161.614165,50,18.703683
82.010631,50,18.766276
205.833258,50,18.893468
124.995326,50,18.970384
207.174306,50,19.094458
278.660443,50,19.201697
126.841488,50,19.283863
183.471482,50,19.390897
-195.60902,50,19.458308
219.818529,50,19.582162
-15.41918,50,19.688331
190.470449,50,19.813735
216.757693,50,19.911175
90.016935,50,20.041499
124.104345,50,20.121353
9.102715,50,20.188408
262.133663,50,20.303378
156.162593,50,20.371328
241.757381,50,20.444765
232.679726,50,20.516614
-47.376361,50,20.622941
67.155902,50,20.702987
-83.671995,50,20.796305
255.543547,50,20.858356
-160.814146,50,20.929639
190.428895,50,21.014024
231.032458,50,21.19155
278.758636,50,21.29391
154.631573,50,21.408298
100.414245,50,21.516361
153.668708,50,21.584752
-91.509596,50,21.659702
223.858723,50,21.777723
157.002729,50,21.879698
-115.635203,50,22.009491
-220.699739,50,22.088675
44.06357,50,22.222891
181.249763,50,22.326667
123.741278,50,22.429874
72.563207,50,22.539174
53.161477,50,22.660547
152.824253,50,22.761431
222.843114,50,22.83971
209.06473,50,22.95813
145.791255,50,23.046325
-234.85885,50,23.119715
225.321456,50,23.222446
231.364627,50,23.309427
22.896838,50,23.419668
127.753482,50,23.523693
156.75472,50,23.646261
170.043363,50,23.726297
-105.960989,50,23.830771
193.187185,50,23.951439
175.900567,50,24.071076
283.689491,50,24.178517
119.575703,50,24.312973
134.221786,50,24.416328
175.056988,50,24.533012
224.613727,50,24.652278
136.401231,50,24.735787
41.871992,50,24.856454
31.757902,50,24.956297
264.978525,50,25.031967
215.820088,50,25.137828
67.334851,50,25.206393
203.322338,50,25.298584
187.584846,50,25.414043
-247.600741,50,25.49648
95.228189,50,25.598239
156.275367,50,25.719559
-69.440981,50,25.823254
109.916096,50,25.909375
282.777269,50,26.039114
93.063385,50,26.163523
225.106576,50,26.27638
211.415799,50,26.385802
126.153675,50,26.482313
276.715865,50,26.544445
40.526793,50,26.648623
37.495763,50,26.756311
155.688608,50,26.826453
257.522254,50,26.936358
-24.506496,50,27.006248
243.705078,50,27.109531
83.110434,50,27.229588
167.97956,50,27.350813
169.565995,50,27.448535
-178.315878,50,27.569351
72.009703,50,27.665357
156.254794,50,27.727815
242.848398,50,27.849795
262.585624,50,27.956336
-304.686229,50,28.02761
20.526846,50,28.145079
143.784849,50,28.272927
175.344081,50,28.346283
38.311695,50,28.439648
136.81964,50,28.57284
231.553523,50,28.661676
294.431295,50,28.746282
219.756148,50,28.853154
