#{"t_start": 1785501170.694103, "env_id": "DriverFatigue-v0"}
r,l,t
92.082686,50,0.092985
176.995395,50,0.158861
156.363192,50,0.219632
162.752723,50,0.280858
177.47638,50,0.352194
158.295,50,0.406858
174.968166,50,0.473205
222.022778,50,0.540977
161.390976,50,0.617101
137.654815,50,0.659328
227.591014,50,0.696155
243.841851,50,0.728831
200.071527,50,0.767366
250.371594,50,0.812287
109.299234,50,0.887733
216.181294,50,0.941897
195.251871,50,1.019664
220.492943,50,1.084799
246.820033,50,1.14734
228.385993,50,1.209029
225.607291,50,1.279349
208.861841,50,1.344174
151.435471,50,1.409182
150.724049,50,1.465903
246.300543,50,1.536525
252.75783,50,1.601365
219.922791,50,1.640528
215.770835,50,1.694411
241.097036,50,1.766344
210.140313,50,1.809522
219.309009,50,1.878439
231.536734,50,1.956315
190.539104,50,2.019283
248.960471,50,2.060158
173.790261,50,2.119906
235.744857,50,2.184272
243.51435,50,2.257449
128.784446,50,2.322855
253.157619,50,2.358505
230.008777,50,2.419461
229.483612,50,2.502789
200.214476,50,2.558676
244.820681,50,2.619906
224.15062,50,2.687572
264.165065,50,2.758973
154.560979,50,2.793906
251.597881,50,2.874833
252.836268,50,2.944384
296.484146,50,3.00909
178.831394,50,3.079126
229.85263,50,3.150778
181.74767,50,3.215472
197.99595,50,3.278718
243.663471,50,3.310246
221.649799,50,3.349124
223.60845,50,3.384873
255.214531,50,3.452814
202.206997,50,3.515767
260.644446,50,3.55446
260.011586,50,3.605738
237.885994,50,3.680793
196.740094,50,3.746046
185.834336,50,3.794344
299.52213,50,3.86581
254.010575,50,3.936153
268.643528,50,3.994621
224.330838,50,4.024116
259.213675,50,4.073991
224.343161,50,4.113909
257.428204,50,4.157118
232.049899,50,4.229195
188.451949,50,4.294272
266.423891,50,4.369823
256.015896,50,4.429478
252.124332,50,4.497492
24.723834,50,4.559972
110.798952,50,4.630172
284.417281,50,4.694108
272.075182,50,4.753497
253.47684,50,4.820525
135.118866,50,4.8943
201.493079,50,4.950032
243.737638,50,5.016798
260.897294,50,5.08442
215.89392,50,5.156518
258.05783,50,5.219853
285.846434,50,5.257712
216.443904,50,5.296456
210.037528,50,5.352555
293.29152,50,5.411856
210.858032,50,5.470905
165.719022,50,5.544397
217.419744,50,5.614989
236.784562,50,5.675253
262.497535,50,5.739062
233.301587,50,5.807448
279.136059,50,5.8737
187.193957,50,5.925244
249.883768,50,5.999707
236.395757,50,6.063655
236.795066,50,6.127485
220.307366,50,6.159262
240.888878,50,6.238913
191.849976,50,6.303428
235.947288,50,6.362818
149.505304,50,6.407346
216.660521,50,6.481992
188.657794,50,6.551327
289.199991,50,6.60672
247.161736,50,6.676971
179.837273,50,6.750791
214.67811,50,6.80718
188.168447,50,6.857375
209.520962,50,6.894025
224.68649,50,6.963558
180.579861,50,7.027734
229.419308,50,7.093909
130.834442,50,7.149665
268.834196,50,7.189131
247.788146,50,7.228376
266.899621,50,7.306249
221.4997,50,7.355023
297.148032,50,7.401963
230.965655,50,7.436882
244.601399,50,7.476871
101.940348,50,7.509672
235.8472,50,7.548104
235.787053,50,7.594657
240.896981,50,7.683045
237.823642,50,7.770465
232.300955,50,7.93015
223.50757,50,8.010246
249.787693,50,8.063935
217.823912,50,8.120493
205.520715,50,8.189543
219.814986,50,8.250144
262.166148,50,8.320558
225.95849,50,8.37765
271.017828,50,8.461447
176.450858,50,8.510892
183.457745,50,8.581059
209.958427,50,8.657848
210.206579,50,8.730381
217.432631,50,8.785789
145.809778,50,8.825688
246.225403,50,8.876638
238.64778,50,8.944217
230.139096,50,9.01256
236.675601,50,9.058865
22.49781,50,9.115388
229.212874,50,9.175819
203.873966,50,9.219757
221.952145,50,9.291439
254.31698,50,9.361914
216.880266,50,9.428233
329.465856,50,9.458884
151.934686,50,9.507914
224.561816,50,9.577783
193.798891,50,9.650064
229.534286,50,9.685798
274.158555,50,9.762743
129.699143,50,9.828426
183.536373,50,9.900546
236.682571,50,9.944957
255.983241,50,10.004117
192.943016,50,10.063437
260.781775,50,10.139043
217.049382,50,10.175534
236.843511,50,10.221121
262.372589,50,10.258629
287.643493,50,10.327906
259.579255,50,10.378139
182.941772,50,10.451524
259.286639,50,10.519555
187.556444,50,10.558876
207.681479,50,10.587617
248.718442,50,10.651292
199.052574,50,10.720402
247.056012,50,10.800497
277.458328,50,10.853964
260.613423,50,10.936232
255.326612,50,11.006058
261.199329,50,11.077115
156.800658,50,11.144037
19.486945,50,11.2256
295.106154,50,11.294107
267.887919,50,11.358968
247.037901,50,11.407324
249.002931,50,11.450061
197.789727,50,11.492384
236.127498,50,11.536239
251.189013,50,11.607887
150.666202,50,11.697535
205.749564,50,11.772165
154.115867,50,11.817761
219.338149,50,11.890583
249.531076,50,11.97421
257.121531,50,12.034143
236.727501,50,12.078606
237.435861,50,12.153855
213.642705,50,12.236668
168.107671,50,12.295932
281.627238,50,12.358412
206.573078,50,12.431193
149.405886,50,12.501201
66.213955,50,12.537305
168.952922,50,12.577467
205.520763,50,12.61935
-51.896529,50,12.689081
267.853736,50,12.771885
204.289323,50,12.851675
267.44547,50,12.966493
242.099361,50,13.067649
239.783072,50,13.13541
207.886007,50,13.227046
23.40361,50,13.311619
215.899256,50,13.391496
227.863597,50,13.476012
176.219294,50,13.618794
160.34796,50,13.670279
233.600883,50,13.720398
227.062799,50,13.777001
246.175021,50,13.834321
123.426796,50,13.881353
240.063006,50,13.942041
213.978292,50,14.012844
257.239262,50,14.152948
184.32397,50,14.324764
223.479689,50,14.468164
177.225171,50,14.556858
272.45914,50,14.643955
263.173504,50,14.718911
-89.538196,50,14.796485
142.292898,50,14.882328
215.776143,50,14.942393
185.695433,50,14.996257
145.60917,50,15.03756
244.595308,50,15.096189
188.694621,50,15.178814
250.610844,50,15.250259
138.065377,50,15.343744
228.692928,50,15.417071
205.712604,50,15.490302
198.881803,50,15.53015
259.732445,50,15.581174
212.551888,50,15.654775
186.282319,50,15.70549
294.170659,50,15.77707
252.078018,50,15.840226
-8.652827,50,15.893756
251.607926,50,15.969343
200.839498,50,16.01172
274.634273,50,16.055151
201.26723,50,16.096913
146.569985,50,16.132453
81.992959,50,16.204912
126.721287,50,16.292039
292.757592,50,16.365348
200.658832,50,16.439726
130.509204,50,16.541987
185.071547,50,16.621514
242.448814,50,16.672023
269.099808,50,16.747101
265.246651,50,16.820691
140.520814,50,16.868915
215.721956,50,16.909143
265.375507,50,16.987528
180.631332,50,17.063262
223.758136,50,17.142403
113.876231,50,17.207431
208.934178,50,17.284401
228.561548,50,17.363624
238.493088,50,17.441802
217.470259,50,17.514502
-22.634525,50,17.595331
248.241982,50,17.669374
260.828774,50,17.708441
136.694311,50,17.744816
176.548389,50,17.830885
67.926476,50,17.904586
153.676635,50,17.980824
257.455864,50,18.044909
78.265947,50,18.111149
281.400631,50,18.149992
296.513567,50,18.198754
269.626128,50,18.246355
142.707221,50,18.32943
239.433033,50,18.409974
279.867812,50,18.487236
243.760753,50,18.546843
227.081946,50,18.598693
173.623611,50,18.673498
283.17335,50,18.74103
135.514934,50,18.78508
99.734676,50,18.869156
243.853976,50,18.91928
237.363536,50,18.964417
-30.221177,50,18.999525
288.376443,50,19.043839
205.437939,50,19.085127
245.153612,50,19.136706
130.250779,50,19.212096
243.834158,50,19.27956
219.794087,50,19.358435
299.413694,50,19.434958
162.216143,50,19.499021
200.467194,50,19.585195
205.019818,50,19.663345
258.291991,50,19.72094
266.78905,50,19.75991
307.696445,50,19.830142
245.838204,50,19.912464
230.43586,50,19.985593
261.858954,50,20.053812
271.267504,50,20.129502
-41.246639,50,20.195741
223.75742,50,20.266688
181.790228,50,20.319138
263.118523,50,20.358763
217.266546,50,20.403726
307.151013,50,20.47537
218.474874,50,20.516806
271.656608,50,20.591897
237.240515,50,20.663188
155.779624,50,20.728554
261.561481,50,20.76529
249.769797,50,20.835203
206.134112,50,20.901803
282.61097,50,20.974462
263.180525,50,21.029368
265.805871,50,21.064327
234.501061,50,21.10241
222.983046,50,21.142729
239.745059,50,21.178072
212.782682,50,21.227
245.200807,50,21.294105
299.042963,50,21.367389
183.913937,50,21.432233
220.608869,50,21.499807
231.180242,50,21.570804
259.857035,50,21.66174
258.877512,50,21.72463
238.686432,50,21.794299
261.876249,50,21.831945
269.163742,50,21.873435
295.501418,50,21.919624
260.547956,50,21.991072
262.383115,50,22.025785
193.967258,50,22.059572
262.867753,50,22.095673
205.333728,50,22.137551
216.13608,50,22.200787
242.085087,50,22.272003
219.486311,50,22.338216
244.523952,50,22.413109
293.5622,50,22.477848
144.715232,50,22.52555
238.640212,50,22.564859
297.115813,50,22.604887
268.213645,50,22.639409
179.307237,50,22.71708
227.605669,50,22.771568
247.731246,50,22.847973
183.737545,50,22.91433
253.379219,50,22.967036
207.776016,50,23.032129
294.41009,50,23.074529
282.520792,50,23.110659
270.528906,50,23.180069
287.100169,50,23.247848
212.049727,50,23.317392
264.849044,50,23.382118
285.162106,50,23.459393
209.3279,50,23.494179
261.359088,50,23.530658
272.977288,50,23.563634
