episode,reward
231,-396.51572465896606
232,-286.4919490814209
233,-349.78552770614624
234,-353.5267858505249
235,-297.0229501724243
236,-457.0769386291504
237,-452.3681688308716
238,-415.34043741226196
239,-442.48617601394653
240,-296.62311935424805
241,-318.41739988327026
242,-395.94614458084106
243,-405.2769923210144
244,-268.4817352294922
245,-481.9876084327698
246,164.31368732452393
247,-372.50971269607544
248,-396.19248819351196
249,-513.5349473953247
250,-370.8332920074463
251,-258.4392466545105
252,-566.262369632721
253,-445.4436659812927
254,-425.549259185791
255,-498.93775367736816
256,-388.89258098602295
257,-422.2233371734619
258,-389.9972400665283
259,-469.2798914909363
260,-414.5852918624878
261,-404.730167388916
262,-390.32903575897217
263,-343.1845602989197
264,-391.53100299835205
265,-390.0686225891113
266,-463.1725959777832
267,-407.4263563156128
268,-350.9240951538086
269,-335.54290771484375
270,-337.8708453178406
271,-452.65170335769653
272,-462.91660833358765
273,-285.14620542526245
274,-517.8330173492432
275,-469.1288185119629
276,-414.59951162338257
277,-504.86640882492065
278,-670.0490818023682
279,-327.14181661605835
280,-415.31603956222534
281,-368.3771414756775
282,-394.90076541900635
283,-433.78446912765503
284,-538.6386270523071
285,-573.2639145851135
286,-356.64396476745605
287,-521.7085952758789
288,-485.0204358100891
289,-340.63930654525757
290,-377.9515542984009
291,-390.51685905456543
292,-448.0737509727478
293,-457.07460355758667
294,-311.677237033844
295,-410.94033670425415
296,-408.4426064491272
297,-459.87738132476807
298,-300.0306749343872
299,-439.50546979904175
300,-400.9494595527649
301,-486.8410449028015
302,-503.69878911972046
303,-503.63757038116455
304,-388.8462996482849
305,-422.4156060218811
306,-393.4681987762451
307,-441.9580407142639
308,-490.34266233444214
309,-404.9713325500488
310,-315.4283561706543
311,-429.1202335357666
312,-433.4645037651062
313,-483.8087592124939
314,-348.7825517654419
315,-364.63597679138184
316,-344.81214237213135
317,-396.60996198654175
318,-430.1628723144531
319,-450.3530397415161
320,-303.2984137535095
321,-574.3751225471497
322,-533.7718238830566
323,-444.3730025291443
324,-399.9078688621521
325,-532.317723274231
326,-437.1715316772461
327,-405.9055161476135
328,-469.9207797050476
329,-342.59576320648193
330,-423.09689378738403
331,-405.16102504730225
332,-326.246554851532
333,-405.2390789985657
334,-412.0853419303894
335,-540.8200945854187
336,-281.342068195343
337,-424.9786682128906
338,-236.1288480758667
339,-316.55816650390625
340,-421.0224504470825
341,-402.6236162185669
342,-494.4916715621948
343,-479.53213834762573
344,-529.0543665885925
345,-340.70564556121826
346,-427.2747197151184
347,-383.9229140281677
348,-431.15574312210083
349,-319.7005424499512
350,-384.2499055862427
351,-372.66657638549805
352,-455.8149700164795
353,-353.86547327041626
354,-280.7865324020386
355,-467.4670000076294
356,-409.80003690719604
357,-393.48827266693115
358,-517.1897988319397
359,-440.0562014579773
360,-429.84282541275024
361,-445.0858664512634
362,-565.6074113845825
363,-257.2086730003357
364,-446.22179794311523
365,-392.5379366874695
366,-304.1453790664673
367,-198.36106300354004
368,-207.43796157836914
369,-501.77327394485474
370,-431.40925312042236
371,-340.5305013656616
372,-384.4072165489197
373,-406.3709955215454
374,-406.2806706428528
375,-248.04221630096436
376,-392.48365688323975
377,-307.9013910293579
378,39.46999549865723
379,-598.2362399101257
380,184.0011396408081
381,-335.1044616699219
382,-335.2026433944702
383,62.51883888244629
384,31.270578384399414
385,26.895840644836426
386,7.644189834594727
387,36.53181171417236
388,70.30607891082764
389,99.00281715393066
390,16.199637413024902
391,10.300652503967285
392,-351.0361132621765
393,-456.64122247695923
394,-359.0616865158081
395,-372.85381269454956
396,-177.5405945777893
397,-339.7662696838379
398,-485.61608123779297
399,-345.620756149292
400,-421.04571628570557
401,-429.79586458206177
402,-504.24282455444336
403,-398.1689600944519
404,-419.8037061691284
405,-247.93623542785645
406,-520.7711291313171
407,-407.8652982711792
408,-328.36492013931274
409,-424.5138955116272
410,-411.5556802749634
411,-411.318519115448
412,-420.5511860847473
413,-406.7298049926758
414,-368.8084526062012
415,-468.29345703125
416,-389.0294485092163
417,-464.9486207962036
418,-466.04683017730713
419,-463.66152906417847
420,-439.0249915122986
421,-432.91166257858276
422,-463.4494352340698
423,-358.8130302429199
424,-381.3901824951172
425,-490.0666446685791
426,-425.6269636154175
427,-504.0567579269409
428,-461.6206135749817
429,-610.8303861618042
430,-344.07958459854126
431,-410.3011693954468
432,-509.4158697128296
433,-537.9832873344421
434,-404.98539686203003
435,-353.48689317703247
436,-399.67771434783936
437,-442.9942226409912
438,-426.2691020965576
439,-334.3267660140991
440,-460.00241470336914
441,-379.51536083221436
442,-417.88045835494995
443,-336.1271228790283
444,-408.28109788894653
445,-547.6216707229614
446,-440.34477281570435
447,-487.6632571220398
448,-448.64050674438477
449,-367.733003616333
450,-407.89986085891724
451,-375.2371530532837
452,-454.6280999183655
453,-425.57786083221436
454,-540.2241415977478
455,-500.3243718147278
456,-476.36259365081787
457,-481.6981391906738
458,-443.99729442596436
459,-410.47334575653076
460,-529.9488015174866
461,-436.83123302459717
462,-392.2252640724182
463,-348.3323874473572
464,-274.63111543655396
465,-443.05946350097656
466,-284.9709897041321
467,-462.7652735710144
468,-423.25830936431885
469,-497.7114758491516
470,-426.7245669364929
471,-414.9458088874817
472,-560.1878414154053
473,-481.51581859588623
474,-361.9465456008911
475,-379.9394874572754
476,-437.6925277709961
477,-420.9409074783325
478,-496.1182150840759
479,-366.6237258911133
480,-416.2521228790283
481,-446.5371084213257
482,-414.9335799217224
483,-437.44836473464966
484,-374.2634449005127
485,-364.1153745651245
486,-519.8081707954407
487,-406.279016494751
488,-325.02415895462036
489,-410.9129319190979
490,-258.8157072067261
491,-511.3082432746887
492,-398.3006663322449
493,-440.1224660873413
494,-503.26237869262695
495,-352.50481128692627
496,-432.39120292663574
497,-376.40613889694214
498,-281.48411750793457
499,-396.12097787857056
500,-409.6804213523865
501,-537.3822469711304
502,-478.6812353134155
503,-491.80426120758057
504,-465.69545888900757
505,-416.223717212677
506,-327.0097875595093
507,-429.2022442817688
508,-378.83225536346436
509,-494.943941116333
510,-449.4418363571167
511,-340.6549324989319
512,-405.5270709991455
513,-497.0162515640259
514,-424.2237935066223
515,-440.74563121795654
516,-336.0207805633545
517,-391.8006639480591
518,-442.65406942367554
519,-401.5759072303772
520,-371.19742727279663
521,-450.98043298721313
522,-461.177978515625
523,-355.4374017715454
524,-361.44760036468506
525,-456.1868019104004
526,-406.90315294265747
527,-385.96032667160034
528,-374.6782751083374
529,-407.56912994384766
530,-393.73305654525757
531,-412.97679805755615
532,-424.83602714538574
533,-549.9161624908447
534,-495.96072244644165
535,-372.20839738845825
536,-573.8167052268982
537,-366.0426435470581
538,-408.7583622932434
539,-480.2171959877014
540,-454.396710395813
541,-429.6091265678406
542,-357.433153629303
543,-450.91772413253784
544,-601.1552600860596
545,-552.0355868339539
546,-538.4038271903992
547,-361.17382049560547
548,-514.6403470039368
549,-434.65580463409424
550,-517.6846790313721
551,-606.2079610824585
552,-492.5687966346741
553,-427.7839822769165
554,-450.64868927001953
555,-286.4784641265869
556,-505.0914831161499
557,-229.64530038833618
558,-422.96702671051025
559,-442.1816215515137
560,-387.33945417404175
561,-528.7244734764099
562,-268.3816933631897
563,-363.91108083724976
564,-393.94702434539795
565,-249.07736444473267
566,-496.1573667526245
567,-465.67281341552734
568,-450.3857192993164
569,-303.92284536361694
570,-378.6445484161377
571,-490.9079656600952
572,-408.7153277397156
573,-291.72123622894287
574,-508.5321078300476
575,-429.8869709968567
576,-370.8793430328369
577,-367.6705665588379
578,-76.95703315734863
579,-90.67644691467285
580,-388.13717889785767
581,-301.4449815750122
582,-415.6926574707031
583,-420.3012161254883
584,-422.8186511993408
585,-356.8198218345642
586,-486.1120390892029
587,-408.1956596374512
588,-432.2606601715088
589,-507.4417266845703
590,93.82988595962524
591,-403.6797375679016
592,-262.19132137298584
593,-428.88014793395996
594,-477.05170345306396
595,-363.9144825935364
596,-515.6300172805786
597,-339.9614315032959
598,-355.179443359375
599,-561.2139172554016
600,-441.3741807937622
601,-352.8056950569153
602,-237.69404888153076
603,-451.14560413360596
604,-446.7670946121216
605,-432.5902671813965
606,-332.1501474380493
607,-455.25848865509033
608,-432.9259386062622
609,-357.00672912597656
610,-399.5200982093811
611,-342.5396480560303
612,-465.1034502983093
613,-477.37048053741455
614,-326.18738412857056
615,-410.52907514572144
616,-369.87883853912354
617,-476.91664457321167
618,-484.08275604248047
619,-529.8402743339539
620,-355.50967741012573
621,-400.2453246116638
622,-479.6849603652954
623,-303.16285467147827
624,-483.50453519821167
625,-435.047589302063
626,-514.9696922302246
627,-384.1260771751404
628,-523.1656064987183
629,-445.8193168640137
630,-427.6275281906128
631,-420.10872507095337
632,-422.7927384376526
633,-397.8679280281067
634,-498.0892152786255
635,-496.82442903518677
636,-454.04517889022827
637,-387.55558681488037
638,-420.38217973709106
639,-467.8874444961548
640,-276.0506901741028
641,-348.5931124687195
642,-421.1813917160034
643,-527.974808216095
644,-416.9684772491455
645,-488.18223237991333
646,-579.7372431755066
647,-369.7455105781555
648,-310.6231517791748
649,-487.71169424057007
650,-496.73783588409424
651,-550.9006667137146
652,-487.0292854309082
653,-441.12738943099976
654,-389.48633909225464
655,-464.6147804260254
656,-392.2196273803711
657,-299.24682569503784
658,-436.03436183929443
659,-457.75536489486694
660,-481.0982356071472
661,-368.3018250465393
662,-526.1533970832825
663,-493.6748352050781
664,-494.30422496795654
665,-401.9074101448059
666,-392.32212686538696
667,-445.8651113510132
668,-562.6402320861816
669,-329.7130298614502
670,-399.70784854888916
671,-358.4574465751648
672,-428.216646194458
673,-504.9385175704956
674,-524.8278756141663
675,-501.5586585998535
676,-404.6625361442566
677,-346.7175807952881
678,-521.2389073371887
679,-425.28080797195435
680,-325.2704553604126
681,-484.2691869735718
682,-525.629159450531
683,-415.4089689254761
684,-499.45807790756226
685,-373.3835029602051
686,-427.26890563964844
687,-423.1483612060547
688,-399.1902046203613
689,-404.0675196647644
690,-579.8353681564331
691,-542.7774829864502
692,-431.8621726036072
693,-352.09691619873047
694,-498.75180435180664
695,-301.24796628952026
696,-491.6062288284302
697,-372.8018431663513
698,-482.6964406967163
699,-477.11157178878784
700,-483.2517056465149
701,-436.3935298919678
702,-387.77108097076416
703,-365.48070764541626
704,-467.53612422943115
705,-461.69787311553955
706,-558.145477771759
707,-397.62425565719604
708,-350.7762794494629
709,-373.0928678512573
710,-483.4616856575012
711,-523.4609203338623
712,-426.5838975906372
713,-465.17976236343384
714,-456.44133281707764
715,-341.29340648651123
716,-389.51361656188965
717,-447.0081763267517
718,-424.24748516082764
719,-342.4303870201111
720,-478.09540367126465
721,-427.90687704086304
722,-419.6704263687134
723,-421.6622657775879
724,-392.1310510635376
725,-539.6035671234131
726,-370.104124546051
727,-363.14030027389526
728,-404.85078382492065
729,-425.7277808189392
730,-464.8645968437195
731,-457.1431670188904
732,-411.6298861503601
733,-437.2658567428589
734,-310.6448850631714
735,-427.40649938583374
736,-332.6979761123657
737,-495.47348499298096
738,-410.1343092918396
739,-532.7742600440979
740,-499.59157705307007
741,-346.2188506126404
742,-347.0756893157959
743,-531.8519430160522
744,-549.9569964408875
745,-484.22747707366943
746,-389.52257108688354
747,-456.28736305236816
748,-261.43009424209595
749,-488.010826587677
750,-471.0532431602478
751,-347.53038787841797
752,-489.98262119293213
753,-424.30963945388794
754,-324.96469259262085
755,-474.16106700897217
756,-544.7130084037781
757,-333.33002758026123
758,-496.19937229156494
759,-494.5352740287781
760,-516.4590606689453
761,-467.8153829574585
762,-471.2330741882324
763,-405.6074914932251
764,-548.8616881370544
765,-361.52574920654297
766,-375.54202795028687
767,-375.78015518188477
768,-237.78948307037354
769,-416.7556929588318
770,-350.17869663238525
771,-413.5503497123718
772,-368.11822414398193
773,-517.5520639419556
774,-302.2044973373413
775,-392.4895510673523
776,-318.55534172058105
777,-363.46704149246216
778,-421.6861367225647
779,-527.3247990608215
780,-454.6661729812622
781,-416.9039378166199
782,-433.18887281417847
783,-413.9502010345459
784,-447.9170913696289
785,-429.18229484558105
786,-472.1669030189514
787,-340.33564615249634
788,-394.75527906417847
789,-437.11240673065186
790,-400.80690145492554
791,-440.1404519081116
792,-366.28369140625
793,-395.1744375228882
794,-424.7327151298523
795,-456.9309844970703
796,-349.42839002609253
797,-317.42697858810425
798,-320.24636697769165
799,-480.88663053512573
800,-502.14809560775757
801,-516.5187768936157
802,-504.21630239486694
803,-435.5826463699341
804,-430.0736622810364
805,-338.6732487678528
806,-581.3182125091553
807,-406.65733671188354
808,-433.0080575942993
809,-399.81374073028564
810,-335.76207304000854
811,-462.92764472961426
812,-364.6326651573181
813,-352.27001333236694
814,-338.53040647506714
815,-357.9436569213867
816,-464.3474111557007
817,-395.72983407974243
818,-467.6620411872864
819,-337.09265756607056
820,-417.20818185806274
821,-419.0096640586853
822,-401.04748153686523
823,-360.5026664733887
824,-378.824951171875
825,-524.3872547149658
826,-426.8260579109192
827,-327.86241245269775
828,-438.50842094421387
829,-348.8942551612854
830,-477.18266105651855
831,-369.6620798110962
832,-276.0769877433777
833,-362.4114284515381
834,-445.01641607284546
835,-508.5279150009155
836,-382.25845766067505
837,-339.5685443878174
838,-364.50423288345337
839,-410.7864694595337
840,-406.8272018432617
841,-455.05369329452515
842,-401.2709770202637
843,-398.6353416442871
844,-344.3608160018921
845,-374.5732560157776
846,-398.8676743507385
847,-397.2418828010559
848,-515.3125247955322
849,-449.0433101654053
850,-538.7650146484375
851,-483.4420042037964
852,-427.88196754455566
853,-381.0368905067444
854,-498.11522483825684
855,-327.3305592536926
856,-339.8766202926636
857,-383.1704058647156
858,-226.77702474594116
859,-398.7959294319153
860,-431.70408391952515
861,-203.92207098007202
862,-379.43635845184326
863,-309.7567162513733
864,-475.54784297943115
865,-466.9894413948059
866,10.7774658203125
867,29.6212100982666
868,44.11944007873535
869,143.9349422454834
870,-439.2522077560425
871,-399.1524591445923
872,75.2710657119751
873,-456.830659866333
874,-243.2894425392151
875,-415.6614785194397
876,-149.85889530181885
877,-393.3927164077759
878,-300.23199796676636
879,93.26260614395142
880,-289.39550828933716
881,-424.2584409713745
882,-357.3316869735718
883,-348.25749158859253
884,-325.94464921951294
885,-368.90152502059937
886,32.158935546875
887,-427.605037689209
888,-445.27046823501587
889,-311.1219873428345
890,-365.27678537368774
891,-482.4982285499573
892,-414.97804975509644
893,-369.80555868148804
894,-464.5157322883606
895,-451.8925189971924
896,-273.386944770813
897,-476.90200424194336
898,-347.96129417419434
899,-295.9230260848999
900,-440.7548408508301
901,-415.53187465667725
902,-387.26843214035034
903,-456.73977851867676
904,-355.1528730392456
905,-349.9578251838684
906,-448.1068558692932
907,-447.21897554397583
908,-433.6579804420471
909,-532.7244362831116
910,-379.653178691864
911,-521.9333181381226
912,-391.2488226890564
913,-430.7887134552002
914,-372.32036781311035
915,-408.3281741142273
916,-411.3620128631592
917,-482.82408905029297
918,-422.1929888725281
919,-303.71738719940186
920,-410.9450435638428
921,-358.79627752304077
922,-301.79332637786865
923,-374.29559993743896
924,-293.51366424560547
925,-452.2756595611572
926,-560.3773889541626
927,-287.2127685546875
928,-308.535005569458
929,-453.3573212623596
930,-248.25861120224
931,-364.02411556243896
932,-425.85710620880127
933,-320.94526195526123
934,-416.3568081855774
935,-396.7684917449951
936,-412.11942958831787
937,-278.75035429000854
938,-383.95133781433105
939,-604.6041297912598
940,-535.1011090278625
941,-407.35657024383545
942,-399.7273497581482
943,-371.70388412475586
944,-325.67582988739014
945,-463.21712255477905
946,-505.92753744125366
947,-495.02593088150024
948,-353.62006187438965
949,-535.45090675354
950,-411.90868616104126
951,-456.3280415534973
952,-388.29663610458374
953,-545.0020170211792
954,-459.6200141906738
955,-479.6225543022156
956,-389.56103801727295
957,-505.35210371017456
958,-461.10468912124634
959,-408.0431418418884
960,-387.8578095436096
961,-369.6351065635681
962,-477.8788752555847
963,-501.8589606285095
964,-371.77025508880615
965,-420.1923885345459
966,-387.9883689880371
967,-398.2504425048828
968,-541.8356466293335
969,-500.8606357574463
970,-326.2104458808899
971,-472.1244249343872
972,-357.82516622543335
973,-379.34094762802124
974,-540.905387878418
975,-318.87286281585693
976,-460.0263214111328
977,-390.5610542297363
978,-311.1215329170227
979,-304.6070442199707
980,-315.61926651000977
981,-488.76487588882446
982,-419.7796778678894
983,-415.4149651527405
984,-340.49984216690063
985,-8.553653240203857
986,-459.2998857498169
987,-416.50817346572876
988,-484.66838455200195
989,-490.91137170791626
990,-331.5471076965332
991,-372.41253423690796
992,-369.81038761138916
993,120.85449028015137
994,-240.31416511535645
995,-382.5973434448242
996,11.335691452026367
997,-5.0
998,152.05264282226562
999,7.0
1000,65.86109733581543
