episode,reward
167,-121.39956617355347
168,-146.26818466186523
169,-101.37043333053589
170,-171.6805510520935
171,-57.75856828689575
172,-150.57371139526367
173,-93.62277030944824
174,-162.68078994750977
175,-156.5741901397705
176,-81.36442518234253
177,-125.63608169555664
178,-100.12643337249756
179,-91.7882342338562
180,-121.42966270446777
181,-33.80351114273071
182,-164.366455078125
183,-114.72087478637695
184,-118.03070259094238
185,-103.68832302093506
186,-39.19256925582886
187,-22.123727321624756
188,-126.11920976638794
189,-24.042958736419678
190,-52.34631824493408
191,-179.14148712158203
192,-40.22153997421265
193,-131.1515498161316
194,-110.38652753829956
195,-95.57578897476196
196,-69.70897912979126
197,-96.9891242980957
198,-54.64595127105713
199,-85.07591438293457
200,-148.13017225265503
201,-151.5001106262207
202,-123.50769996643066
203,-122.95336198806763
204,-52.22099304199219
205,-123.5135588645935
206,-149.23531198501587
207,-97.94031143188477
208,9.803302764892578
209,-179.37299060821533
210,-99.3869276046753
211,-171.6244421005249
212,-37.79714870452881
213,-90.8038420677185
214,-128.37982320785522
215,-173.8983154296875
216,-132.92501831054688
217,-90.9251856803894
218,-177.86401891708374
219,-127.17747116088867
220,-111.8645715713501
221,-177.28176355361938
222,-60.3138542175293
223,-122.81698656082153
224,-126.82477951049805
225,-85.17482900619507
226,-116.20952844619751
227,-95.9750623703003
228,-151.98223066329956
229,-117.7777156829834
230,-87.84758377075195
231,54.202792167663574
232,-91.01628971099854
233,-154.60698223114014
234,-149.46832084655762
235,-156.55270195007324
236,-57.88619804382324
237,-166.42934703826904
238,-103.99246168136597
239,-125.71226358413696
240,-65.54833602905273
241,-140.99306058883667
242,-84.95187091827393
243,-111.1679892539978
244,-121.49587965011597
245,-156.55201053619385
246,-103.97348546981812
247,-46.117082595825195
248,-91.15978956222534
249,-116.84955024719238
250,-170.11313009262085
251,-138.83773517608643
252,-114.8182635307312
253,-170.60507678985596
254,-51.679887771606445
255,-78.88666105270386
256,-175.6825475692749
257,-137.70398044586182
258,-17.849393367767334
259,-135.42012214660645
260,-164.8026304244995
261,-99.21288442611694
262,-84.85113668441772
263,-60.36482095718384
264,-128.64254093170166
265,-99.1199541091919
266,-134.77664232254028
267,-159.9632158279419
268,-159.31240367889404
269,-100.8813829421997
270,-100.78263425827026
271,-105.27141380310059
272,-106.71346855163574
273,-108.27284669876099
274,-70.86001634597778
275,-129.7035937309265
276,-92.34145975112915
277,-142.7952175140381
278,-113.88135719299316
279,-162.972065448761
280,-79.44321823120117
281,-107.64165306091309
282,-71.79597520828247
283,-86.47789144515991
284,-128.3470401763916
285,-80.97126913070679
286,-105.47125434875488
287,-145.84747123718262
288,-133.68781995773315
289,-42.29920673370361
290,-109.37331247329712
291,-47.47237300872803
292,-123.96706438064575
293,-124.21070003509521
294,-143.30201387405396
295,-86.96942520141602
296,-170.69720935821533
297,-132.12649488449097
298,-148.27195501327515
299,-165.29451704025269
300,-118.14058256149292
301,-125.35077381134033
302,-109.04496240615845
303,-92.89299726486206
304,-140.18412256240845
305,-59.10166692733765
306,-137.08784246444702
307,-112.22831964492798
308,-67.41789150238037
309,-147.65807342529297
310,-87.81059169769287
311,12.162856578826904
312,-111.22247743606567
313,-71.88105726242065
314,-129.42876434326172
315,-124.96712160110474
316,-115.31561279296875
317,-134.29876470565796
318,-133.6412787437439
319,-182.17119455337524
320,-150.0086874961853
321,-77.89235162734985
322,-184.6652750968933
323,-36.94627046585083
324,-140.70418453216553
325,-142.91193342208862
326,-143.26109743118286
327,-139.6435742378235
328,-106.61390542984009
329,-109.60667562484741
330,-115.36382865905762
331,-93.78554201126099
332,-129.7866988182068
333,-108.09287548065186
334,-94.24526739120483
335,-113.65629529953003
336,-101.0014238357544
337,-115.75483989715576
338,-50.047428607940674
339,-130.9548144340515
340,-116.12909173965454
341,-138.79584646224976
342,-120.27038383483887
343,-123.14892196655273
344,-145.54559659957886
345,-162.1734757423401
346,-130.07632684707642
347,-29.618212699890137
348,-133.01281690597534
349,-114.48458671569824
350,-17.319870948791504
351,-194.18825578689575
352,-107.64325666427612
353,-187.81961393356323
354,-101.93809032440186
355,-104.77741432189941
356,-123.28520631790161
357,-175.25992012023926
358,-164.29284238815308
359,-116.14669227600098
360,-122.76602840423584
361,-73.58725166320801
362,-92.94338369369507
363,-156.47577238082886
364,-180.60648918151855
365,-63.823391914367676
366,-126.97732734680176
367,-24.39372968673706
368,-115.3493103981018
369,-75.71611022949219
370,-63.1283860206604
371,-52.76665925979614
372,-92.8639178276062
373,-133.61066913604736
374,-172.12782621383667
375,-118.43890190124512
376,-56.76555109024048
377,-162.30760860443115
378,-107.92888879776001
379,-149.43234539031982
380,-73.03240251541138
381,-107.54638051986694
382,-90.78855752944946
383,-43.475266456604004
384,-173.15838241577148
385,-117.44445562362671
386,-113.53378915786743
387,-159.38966131210327
388,-152.43705034255981
389,-76.50826740264893
390,-130.0923523902893
391,-99.12906551361084
392,-50.57714223861694
393,-108.97839498519897
394,-143.1897702217102
395,-44.89645576477051
396,-172.57013177871704
397,-180.93516635894775
398,-520.5534391403198
399,-445.8528461456299
400,-344.88819456100464
401,-347.1889123916626
402,-362.46681213378906
403,-491.492103099823
404,-378.8779926300049
405,-576.6462759971619
406,-563.6362180709839
407,-354.90730476379395
408,-462.2762622833252
409,-446.12339210510254
410,-527.9682784080505
411,-427.2643938064575
412,-498.2769250869751
413,-528.7366065979004
414,-502.4301176071167
415,-525.6242628097534
416,-403.53514862060547
417,-383.5369338989258
418,-407.2032208442688
419,-384.54132413864136
420,-362.69683170318604
421,-294.3284854888916
422,-468.0617022514343
423,-475.7892255783081
424,-428.65776205062866
425,-397.73557329177856
426,-422.56868982315063
427,-371.8753581047058
428,-457.06888008117676
429,-291.9896478652954
430,-489.6168713569641
431,-262.63647842407227
432,-536.7212195396423
433,-420.20949268341064
434,-362.05705547332764
435,-571.09534740448
436,-560.8392190933228
437,-426.12470531463623
438,-417.3473081588745
439,-438.4554033279419
440,-469.88882875442505
441,-368.3540177345276
442,-310.17516040802
443,-403.50877046585083
444,-464.5552134513855
445,-451.5562572479248
446,-597.3235507011414
447,-455.1275691986084
448,-572.0016117095947
449,-345.1596465110779
450,-402.297315120697
451,-556.5221285820007
452,-416.523645401001
453,-492.97029161453247
454,-383.9559669494629
455,-402.66487407684326
456,-428.3050594329834
457,-351.95213651657104
458,-559.0891056060791
459,-618.2344017028809
460,-444.77316761016846
461,-562.0796518325806
462,-445.86936235427856
463,-517.8669862747192
464,-503.3183927536011
465,-474.90762281417847
466,-630.796555519104
467,-435.8651056289673
468,-432.7527370452881
469,-419.6086039543152
470,-272.95513439178467
471,-448.79792881011963
472,-352.4366760253906
473,-482.35371923446655
474,-373.321005821228
475,-539.2429509162903
476,-398.353636264801
477,-461.8029637336731
478,-345.7468886375427
479,-468.51830673217773
480,-437.40471506118774
481,-286.4030809402466
482,-429.6941432952881
483,-458.35099935531616
484,-383.4519658088684
485,-394.1974039077759
486,-367.8003959655762
487,-463.6728229522705
488,-370.75037002563477
489,-439.93940687179565
490,-310.301157951355
491,-450.5462574958801
492,-454.15118074417114
493,-444.798789024353
494,-468.1152620315552
495,-624.370644569397
496,-476.47466707229614
497,-378.63682889938354
498,-468.33332347869873
499,-370.38353967666626
500,-403.8930802345276
501,-436.6784658432007
502,-404.51904821395874
503,-439.3998999595642
504,-513.3279747962952
505,-387.1377520561218
506,-439.6673264503479
507,-647.9059429168701
508,-442.082971572876
509,-373.9916281700134
510,-362.1382169723511
511,-402.28395795822144
512,-426.31205224990845
513,-562.0907235145569
514,-405.0822329521179
515,-494.75862169265747
516,-432.811674118042
517,-425.7991609573364
518,-542.6280765533447
519,-448.84481287002563
520,-410.7054271697998
521,-274.5885534286499
522,-438.50624656677246
523,-468.3405222892761
524,-460.0787467956543
525,-354.1244955062866
526,-504.08426666259766
527,-270.52153635025024
528,-397.77905893325806
529,-492.8154230117798
530,-401.5221366882324
531,-417.9362268447876
532,-342.366822719574
533,-392.43750381469727
534,-651.0941524505615
535,-483.13798904418945
536,-428.6713819503784
537,-481.65528774261475
538,-341.82884883880615
539,-419.37922048568726
540,-499.9264278411865
541,-418.4852957725525
542,-642.8246397972107
543,-385.8819770812988
544,-485.97979736328125
545,-529.7352585792542
546,-572.3661766052246
547,-363.0023093223572
548,-292.2215256690979
549,-409.7019863128662
550,-496.58205556869507
551,-311.60067415237427
552,-414.8721213340759
553,-458.8844690322876
554,-517.1375775337219
555,-503.43414640426636
556,-454.94540786743164
557,-401.8734173774719
558,-449.356276512146
559,-439.4714307785034
560,-310.9322543144226
561,-373.2131085395813
562,-534.6058959960938
563,-482.4469327926636
564,-400.78700590133667
565,-510.81906747817993
566,-364.76097679138184
567,-564.8285937309265
568,-396.64457988739014
569,-551.5696783065796
570,-430.35432481765747
571,-497.83009815216064
572,-402.79584217071533
573,-451.8634362220764
574,-448.55412673950195
575,-352.7505040168762
576,-437.59830951690674
577,-348.8411102294922
578,-357.72756338119507
579,-419.5195527076721
580,-469.77664709091187
581,-510.6499319076538
582,-378.02530002593994
583,-562.5061736106873
584,-524.3709096908569
585,-469.4198522567749
586,-394.53027725219727
587,-435.8889765739441
588,-470.10108375549316
589,-269.82623291015625
590,-330.16317081451416
591,-439.56249380111694
592,-391.9627070426941
593,-396.0091552734375
594,-324.6521825790405
595,-422.30291843414307
596,-482.9742021560669
597,-516.8228960037231
598,-382.82284593582153
599,-370.6083369255066
600,-543.725179195404
601,-428.896605014801
602,-309.551203250885
603,-451.2636909484863
604,-514.9689893722534
605,-512.9195351600647
606,-453.1981906890869
607,-418.5226559638977
608,-444.18117570877075
609,-465.47428703308105
610,-461.72494411468506
611,-403.1541438102722
612,-423.5323963165283
613,-397.4544758796692
614,-430.2759976387024
615,-480.20434951782227
616,-342.1902451515198
617,-466.83031702041626
618,-375.8427691459656
619,-468.52183532714844
620,-397.4904088973999
621,-504.6866536140442
622,-424.0475106239319
623,-526.8599591255188
624,-390.14891052246094
625,-397.7390422821045
626,-315.5632357597351
627,-516.9900703430176
628,-404.8844976425171
629,-452.1420397758484
630,-461.03417015075684
631,-516.0511293411255
632,-474.41798400878906
633,-452.5553226470947
634,-437.6866455078125
635,-444.41476106643677
636,-508.5172472000122
637,-482.2534008026123
638,-520.6825704574585
639,-389.93715238571167
640,-394.2819314002991
641,-431.2867069244385
642,-471.9501676559448
643,-416.05912017822266
644,-482.66943645477295
645,-463.8453812599182
646,-475.19187593460083
647,-374.23226404190063
648,-475.9818730354309
649,-495.7505874633789
650,-406.3500599861145
651,-414.89408254623413
652,-549.1994867324829
653,-463.4446053504944
654,-551.6076126098633
655,-476.7759962081909
656,-400.37283182144165
657,-486.620370388031
658,-403.7487578392029
659,-444.24476623535156
660,-379.18317461013794
661,-419.43754053115845
662,-395.2113904953003
663,-464.7198643684387
664,-513.94153881073
665,-359.73880767822266
666,-431.54744577407837
667,-449.0260329246521
668,-364.4485807418823
669,-477.08012294769287
670,-432.32886123657227
671,-429.6424322128296
672,-568.2858772277832
673,-397.14424180984497
674,-584.0796122550964
675,-425.9957637786865
676,-375.1489191055298
677,-454.19043827056885
678,-436.77863216400146
679,-412.0592212677002
680,-470.6081256866455
681,-475.05444955825806
682,-382.57574558258057
683,-465.2897491455078
684,-436.2102770805359
685,-576.5988178253174
686,-362.02025079727173
687,-427.1400566101074
688,-345.54603481292725
689,-349.3681082725525
690,-545.5995383262634
691,-359.4456400871277
692,-424.7283911705017
693,-374.0382022857666
694,-387.93632984161377
695,-458.4910316467285
696,-412.64829874038696
697,-385.75039529800415
698,-498.25745153427124
699,-394.7637047767639
700,-417.8814492225647
701,-307.439519405365
702,-409.7645626068115
703,-399.8093419075012
704,-345.7202658653259
705,-457.31263494491577
706,-364.904727935791
707,-443.65981578826904
708,-456.4637727737427
709,-403.6510281562805
710,-375.186635017395
711,-549.5415420532227
712,-439.5338349342346
713,-528.2437219619751
714,-391.49690198898315
715,-439.28983449935913
716,-440.95637035369873
717,-324.95781087875366
718,-471.41262912750244
719,-422.29775190353394
720,-342.0228748321533
721,-443.69707584381104
722,-465.73409271240234
723,-560.0146379470825
724,-415.0954885482788
725,-465.17036151885986
726,-471.2831802368164
727,-479.63592624664307
728,-437.3572964668274
729,-551.8040289878845
730,-495.769567489624
731,-429.68935680389404
732,-385.4111523628235
733,-373.0629496574402
734,-524.2604517936707
735,-312.7035217285156
736,-436.6914463043213
737,-522.7260570526123
738,-419.96661138534546
739,-512.6740188598633
740,-472.1814169883728
741,-493.6715831756592
742,-432.3994388580322
743,-361.3705916404724
744,-513.4989247322083
745,-502.6226019859314
746,-438.45501375198364
747,-483.94604206085205
748,-358.2708387374878
749,-381.8594374656677
750,-487.79973220825195
751,-409.95136165618896
752,-366.3056421279907
753,-391.1154007911682
754,-569.3964824676514
755,-356.1099157333374
756,-322.38069200515747
757,-455.91679096221924
758,-445.91977977752686
759,-492.34286308288574
760,-523.7488212585449
761,-449.8612394332886
762,-475.4123158454895
763,-452.65574836730957
764,-489.55357360839844
765,-456.73847913742065
766,-554.8260526657104
767,-393.1262307167053
768,-446.4393081665039
769,-425.2081813812256
770,-414.362500667572
771,-472.9999132156372
772,-354.89866876602173
773,-410.72090578079224
774,-467.5425615310669
775,-395.06947803497314
776,-535.5795521736145
777,-377.96234464645386
778,-326.11950159072876
779,-494.3776454925537
780,-537.9920468330383
781,-436.7736668586731
782,-533.2487244606018
783,-397.3434691429138
784,-295.9607310295105
785,-361.7915940284729
786,-398.2301392555237
787,-413.60780000686646
788,-461.72049856185913
789,-292.67829847335815
790,-473.8826937675476
791,-456.26932668685913
792,-421.0458583831787
793,-411.5465717315674
794,-415.5812454223633
795,-390.8062357902527
796,-538.8941836357117
797,-454.3250813484192
798,-449.96819019317627
799,-506.4344801902771
800,-416.81071186065674
801,-552.7921848297119
802,-485.48444986343384
803,-436.0903000831604
804,-466.21157360076904
805,-423.266330242157
806,-503.49251079559326
807,-525.4546360969543
808,-360.0197982788086
809,-463.05807304382324
810,-431.92275762557983
811,-435.6650376319885
812,-436.50612592697144
813,-560.9124855995178
814,-345.2630367279053
815,-424.69197368621826
816,-526.3195629119873
817,-409.10599184036255
818,-579.6110458374023
819,-321.5862989425659
820,-614.754891872406
821,-354.28766202926636
822,-364.2500252723694
823,-427.263605594635
824,-505.61058378219604
825,-409.44319581985474
826,-488.1474905014038
827,-368.775182723999
828,-510.7506799697876
829,-431.64866161346436
830,-494.28388690948486
831,-562.2035174369812
832,-405.08366775512695
833,-322.4432234764099
834,-505.99763011932373
835,-381.84376859664917
836,-336.67732334136963
837,-436.0428409576416
838,-512.6545400619507
839,-293.22918605804443
840,-490.71771335601807
841,-435.8384780883789
842,-440.7045245170593
843,-424.87116289138794
844,-398.9757614135742
845,-397.17828464508057
846,-448.02363777160645
847,-514.4768419265747
848,-494.2178783416748
849,-400.1399383544922
850,-431.50573539733887
851,-433.3036584854126
852,-392.97003841400146
853,-399.80793809890747
854,-451.493173122406
855,-489.90378618240356
856,-430.06176376342773
857,-352.5981831550598
858,-452.7184329032898
859,-385.8407769203186
860,-424.78527212142944
861,-246.45153427124023
862,-394.3598299026489
863,-448.1330099105835
864,-507.74000453948975
865,-563.015299320221
866,-362.0900979042053
867,-305.637921333313
868,-452.5895175933838
869,-313.66121530532837
870,-462.16632604599
871,-402.10342264175415
872,-391.64883041381836
873,-345.518666267395
874,-524.7487692832947
875,-412.55938482284546
876,-494.59775257110596
877,-344.57096433639526
878,-393.7453565597534
879,-514.3785395622253
880,-485.0982894897461
881,-370.2699432373047
882,-425.35097646713257
883,-370.1668863296509
884,-433.39220237731934
885,-492.0739312171936
886,-465.2409791946411
887,-344.2530779838562
888,-416.1613931655884
889,-482.6975474357605
890,-556.9475865364075
891,-476.47885036468506
892,-469.8425889015198
893,-443.78615951538086
894,-583.1858606338501
895,-437.2130289077759
896,-464.6773691177368
897,-410.64251613616943
898,-563.2304973602295
899,-548.7058272361755
900,-426.82306957244873
901,-419.4414744377136
902,-337.24205255508423
903,-492.7158226966858
904,-498.10015964508057
905,-534.1924886703491
906,-452.3373246192932
907,-533.4374542236328
908,-395.37064361572266
909,-467.54182958602905
910,-588.4827527999878
911,-547.0486850738525
912,-398.72867012023926
913,-539.5088934898376
914,-396.09187507629395
915,-386.71470308303833
916,-495.36655473709106
917,-438.4827837944031
918,-495.24095392227173
919,-569.9330410957336
920,-389.02473497390747
921,-507.0793719291687
922,-390.21571826934814
923,-286.9855418205261
924,-551.8175349235535
925,-448.9297389984131
926,-363.99279499053955
927,-451.40922451019287
928,-472.5931978225708
929,-437.54673767089844
930,-509.28509283065796
931,-393.35307121276855
932,-514.1716232299805
933,-507.81526470184326
934,-482.7549858093262
935,-446.1612639427185
936,-479.074010848999
937,-512.3238234519958
938,-536.0841345787048
939,-592.5349454879761
940,-394.71469831466675
941,-460.1735420227051
942,-387.491370677948
943,-467.10473680496216
944,-385.16028213500977
945,-419.97949981689453
946,-427.0871868133545
947,-356.75821256637573
948,-453.3962187767029
949,-505.55761528015137
950,-440.04389095306396
951,-400.04245471954346
952,-406.6456413269043
953,-429.1349844932556
954,-455.58217763900757
955,-440.30412340164185
956,-361.42410373687744
957,-431.499493598938
958,-324.00630283355713
959,-407.68889713287354
960,-306.8159580230713
961,-380.386022567749
962,-317.59499883651733
963,-377.70785999298096
964,-395.4062910079956
965,-446.80076122283936
966,-413.3334927558899
967,-339.09091567993164
968,-529.2088847160339
969,-319.35585165023804
970,-488.13206577301025
971,-481.7144522666931
972,-443.0278654098511
973,-509.01866149902344
974,-534.897602558136
975,-505.72120332717896
976,-346.03382444381714
977,-338.8632984161377
978,-498.3316750526428
979,-449.9071979522705
980,-367.5074043273926
981,-386.4324264526367
982,-436.28503608703613
983,-474.3736433982849
984,-498.8387231826782
985,-443.87763261795044
986,-498.1630058288574
987,-462.19805240631104
988,-528.6042671203613
989,-515.2741432189941
990,-445.05886793136597
991,-519.2633600234985
992,-541.7115020751953
993,-383.2965440750122
994,-344.47285413742065
995,-417.4768452644348
996,-394.9106936454773
997,-567.1001796722412
998,-421.28903007507324
999,-450.6651496887207
1000,-359.65565299987793
