episode,reward
1,6.40793514251709
2,7.8169097900390625
3,0.0
4,11.448712348937988
5,20.63091468811035
6,13.966652870178223
7,-5.0
8,-5.0
9,7.6010894775390625
10,2.5485963821411133
11,7.9339704513549805
12,7.531603813171387
13,7.585789680480957
14,29.800277709960938
15,14.178653717041016
16,6.5228729248046875
17,18.866561889648438
18,16.846141815185547
19,13.555869102478027
20,-5.0
21,19.453085899353027
22,5.156944274902344
23,10.347992897033691
24,5.508787155151367
25,0.0
26,16.02117919921875
27,-10.0
28,15.073415756225586
29,26.423563957214355
30,15.995195388793945
31,25.885372161865234
32,42.031999588012695
33,28.932479858398438
34,31.32184886932373
35,52.45007514953613
36,83.33836460113525
37,240.83318853378296
38,66.13832712173462
39,-24.993550300598145
40,-7.698238372802734
41,138.5958309173584
42,-86.42555475234985
43,-54.31349420547485
44,305.4879422187805
45,193.5307445526123
46,131.74204063415527
47,201.05787897109985
48,206.522611618042
49,121.92307472229004
50,29.521007537841797
51,43.5477294921875
52,50.49513053894043
53,21.68376922607422
54,31.448259353637695
55,7.861879825592041
56,67.13387775421143
57,13.825020790100098
58,63.50168037414551
59,25.79630756378174
60,38.58293056488037
61,9.922991752624512
62,54.62862586975098
63,32.770911693573
64,57.898141860961914
65,12.936569213867188
66,49.02419185638428
67,8.60915470123291
68,37.3260612487793
69,9.0
70,56.09720516204834
71,43.646562576293945
72,26.28358268737793
73,60.92554950714111
74,61.18255615234375
75,25.528488159179688
76,131.77644634246826
77,118.14578437805176
78,152.44835758209229
79,220.75872611999512
80,206.40994930267334
81,221.12854051589966
82,-47.673115730285645
83,-287.9448437690735
84,278.4182782173157
85,234.79316329956055
86,170.3867063522339
87,163.7228684425354
88,223.66648387908936
89,71.05049467086792
90,-34.54678153991699
91,-129.05515575408936
92,-216.210777759552
93,11.35851526260376
94,143.3001446723938
95,45.30196475982666
96,85.58694982528687
97,84.16010093688965
98,255.83092260360718
99,196.6620578765869
100,225.54906463623047
101,193.1216344833374
102,193.05620288848877
103,90.31606483459473
104,-41.57443380355835
105,233.2997465133667
106,182.54493713378906
107,131.44159269332886
108,90.5335750579834
109,288.92834758758545
110,199.60654401779175
111,212.17942142486572
112,283.67639684677124
113,273.9236841201782
114,166.78619194030762
115,260.66801261901855
116,289.1611399650574
117,238.87488174438477
118,-160.73099851608276
119,-218.60544300079346
120,-349.6437382698059
121,-237.8279800415039
122,-371.7258815765381
123,-352.4609775543213
124,-181.24194526672363
125,-412.8754014968872
126,-321.23673582077026
127,-435.27999210357666
128,-149.95701599121094
129,-257.2687277793884
130,-351.9578495025635
131,-276.8070683479309
132,-319.6204581260681
133,-348.6807827949524
134,-406.05538177490234
135,-337.9686279296875
136,-264.88409185409546
137,-116.71017503738403
138,-191.0872664451599
139,-213.71254968643188
140,-241.67859935760498
141,-172.12359380722046
142,-483.2675590515137
143,-193.3402237892151
144,33.067203521728516
145,-91.40339279174805
146,191.65793752670288
147,-146.03875350952148
148,17.202059745788574
149,258.54509592056274
150,23.006551265716553
151,207.39821100234985
152,255.25406169891357
153,42.940006256103516
154,250.74727535247803
155,210.79828643798828
156,235.28056383132935
157,-0.6905612945556641
158,178.94385433197021
159,-241.35863494873047
160,-341.9856538772583
161,-125.96079921722412
162,-332.95679569244385
163,-290.7536087036133
164,-309.0467109680176
165,-83.16815900802612
166,-370.1743221282959
167,-349.18110370635986
168,-284.1704568862915
169,-277.3468084335327
170,-293.85321617126465
171,-445.90720081329346
172,-209.73559141159058
173,-24.43248701095581
174,-79.47861051559448
175,195.89585781097412
176,-118.68038320541382
177,-31.777230739593506
178,-141.36307096481323
179,219.4381136894226
180,106.08577919006348
181,270.5173258781433
182,171.00002574920654
183,100.16138553619385
184,188.05948734283447
185,213.96761417388916
186,61.10362720489502
187,116.20225048065186
188,74.38421249389648
189,183.59242868423462
190,234.40137767791748
191,103.11184644699097
192,145.18641805648804
193,108.04381847381592
194,37.49896812438965
195,158.91767597198486
196,185.51012468338013
197,168.06416273117065
198,133.94701194763184
199,234.30590724945068
200,233.63186264038086
201,126.92507362365723
202,201.45542764663696
203,211.6137375831604
204,94.53337383270264
205,121.38750839233398
206,239.9304575920105
207,151.6679172515869
208,153.37834215164185
209,-17.92685842514038
210,101.40665578842163
211,95.10179710388184
212,233.79732131958008
213,208.87446069717407
214,166.8366847038269
215,246.828604221344
216,244.09946489334106
217,174.7392177581787
218,71.9610505104065
219,-35.886977672576904
220,227.72408246994019
221,-27.009668350219727
222,228.5431513786316
223,152.95103931427002
224,18.72699546813965
225,195.87886142730713
226,234.52142190933228
227,214.87596940994263
228,245.5017638206482
229,211.40657138824463
230,198.3288927078247
231,0.41347837448120117
232,215.86174058914185
233,208.44543361663818
234,265.9096255302429
235,279.0796904563904
236,227.65533208847046
237,207.01371908187866
238,151.7951307296753
239,183.5232391357422
240,-272.0423593521118
241,-408.57457637786865
242,-296.9439425468445
243,-273.36365127563477
244,-264.3885407447815
245,-234.19305610656738
246,-296.84669399261475
247,-319.82031536102295
248,-312.4690570831299
249,-5.9605207443237305
250,-118.74103879928589
251,-296.36063861846924
252,-477.7197051048279
253,-255.87278938293457
254,-241.54445838928223
255,-422.01012897491455
256,-441.36865520477295
257,-330.13926362991333
258,-71.98197650909424
259,-272.0043773651123
260,-27.637125492095947
261,-79.52826356887817
262,188.23183298110962
263,-278.1649045944214
264,-314.95136308670044
265,-48.54483222961426
266,-138.76449918746948
267,133.3635025024414
268,113.24389123916626
269,84.6673755645752
270,93.20658540725708
271,84.48224592208862
272,210.94891452789307
273,288.6664047241211
274,282.60847759246826
275,131.00508832931519
276,209.36526012420654
277,106.43812847137451
278,124.59138774871826
279,83.46519994735718
280,144.12177753448486
281,67.40672492980957
282,38.44957733154297
283,33.07197284698486
284,161.79457330703735
285,42.40814971923828
286,79.43643236160278
287,75.72514057159424
288,24.766462326049805
289,39.77372360229492
290,29.29066276550293
291,-5.0
292,23.620497703552246
293,-5.0
294,26.136034965515137
295,36.30190181732178
296,32.76906204223633
297,21.768858909606934
298,73.61813449859619
299,65.14559364318848
300,6.369451522827148
301,99.76942348480225
302,88.42178535461426
303,27.185545921325684
304,26.836533546447754
305,90.522216796875
306,22.469975471496582
307,43.18545436859131
308,50.00047588348389
309,67.15157508850098
310,38.74155807495117
311,105.28458499908447
312,71.77530765533447
313,65.20670318603516
314,145.9246482849121
315,101.83334159851074
316,271.9524884223938
317,110.37373447418213
318,258.714723110199
319,203.57486724853516
320,261.5004949569702
321,-56.211934089660645
322,-187.14795589447021
323,-36.577216148376465
324,-156.98719215393066
325,-120.15463972091675
326,-189.07862854003906
327,130.09815120697021
328,-200.3575677871704
329,-503.38190174102783
330,-486.74291801452637
331,-261.6319646835327
332,25.68720579147339
333,-0.7061057090759277
334,-217.87500476837158
335,38.252742290496826
336,62.75982999801636
337,-335.1342444419861
338,-124.88456201553345
339,63.457873821258545
340,-216.99624109268188
341,-408.4506959915161
342,-26.625343799591064
343,-97.98004722595215
344,-494.9507837295532
345,-208.70587253570557
346,-103.80716753005981
347,-139.98429489135742
348,-311.42975330352783
349,-182.62457990646362
350,-157.12799072265625
351,-86.3001766204834
352,9.499121189117432
353,-162.7468433380127
354,56.601332664489746
355,-245.2700891494751
356,-160.0021195411682
357,104.0391354560852
358,-139.30364274978638
359,142.15427017211914
360,143.05712461471558
361,171.44213438034058
362,-160.61511278152466
363,-336.52364206314087
364,213.5148220062256
365,169.9610071182251
366,107.40208292007446
367,35.96341276168823
368,-48.70910453796387
369,-166.9102988243103
370,255.28730869293213
371,-48.19310665130615
372,56.775561809539795
373,-162.1504864692688
374,17.50026035308838
375,262.7741274833679
376,-37.43439197540283
377,102.5817985534668
378,-182.44809436798096
379,-21.72006320953369
380,186.53627729415894
381,-165.51162767410278
382,-67.38676834106445
383,-52.38850784301758
384,-259.20535230636597
385,53.263192653656006
386,-13.628767490386963
387,63.12639904022217
388,-65.05164527893066
389,-44.91991662979126
390,-87.97561407089233
391,63.43321228027344
392,-129.50431108474731
393,-5.122805118560791
394,237.5943784713745
395,233.35695695877075
396,157.97481298446655
397,150.05295658111572
398,63.31306743621826
399,16.60088348388672
400,16.764657974243164
401,63.738396644592285
402,87.40448760986328
403,28.871378898620605
404,48.72249221801758
405,81.56507110595703
406,114.4279613494873
407,31.120956420898438
408,58.18315601348877
409,27.735464096069336
410,59.378448486328125
411,97.49759101867676
412,85.18785810470581
413,124.09741306304932
414,173.6162085533142
415,117.44455671310425
416,217.46842336654663
417,132.89689016342163
418,134.5393524169922
419,101.45502853393555
420,249.8064079284668
421,192.02108478546143
422,154.0153841972351
423,64.34751319885254
424,238.89940929412842
425,209.08153629302979
426,115.76487636566162
427,193.6798701286316
428,84.00098752975464
429,106.42684936523438
430,240.37947177886963
431,74.11335849761963
432,48.57457780838013
433,132.63177108764648
434,24.938207626342773
435,59.66345024108887
436,42.52958583831787
437,97.07962036132812
438,61.689069747924805
439,73.9244213104248
440,69.6906065940857
441,26.16679096221924
442,42.12256860733032
443,72.21179962158203
444,53.502867698669434
445,-5.0
446,258.8137001991272
447,77.01562643051147
448,115.72685718536377
449,60.257731437683105
450,69.2368278503418
451,228.52030611038208
452,129.831316947937
453,208.29156684875488
454,324.7305769920349
455,157.30305290222168
456,195.29845762252808
457,-185.34684991836548
458,-298.089768409729
459,-266.1202573776245
460,-218.907705783844
461,-246.21186637878418
462,-124.21260738372803
463,-343.7018070220947
464,-327.220112323761
465,-504.3371968269348
466,-404.36463928222656
467,-430.2246413230896
468,-143.63703155517578
469,-438.6018466949463
470,-276.4498767852783
471,-384.1692142486572
472,-365.24369716644287
473,-301.68773651123047
474,-336.67116689682007
475,-458.3833155632019
476,-157.97078323364258
477,-387.20823431015015
478,-223.9683918952942
479,-176.1595859527588
480,-358.47662448883057
481,-378.32564783096313
482,-386.12048625946045
483,-293.76668882369995
484,-268.05668687820435
485,-359.83853912353516
486,-180.63709545135498
487,-371.1620616912842
488,-319.90980195999146
489,-308.9214949607849
490,-330.21557235717773
491,-232.91290855407715
492,-439.8311014175415
493,-117.55101490020752
494,-287.7931752204895
495,-101.52832460403442
496,-414.61187744140625
497,-133.73520183563232
498,39.983285427093506
499,162.74491262435913
500,100.6566481590271
501,153.609956741333
502,209.41009616851807
503,60.212087631225586
504,95.32876300811768
505,146.09829092025757
506,-76.30241250991821
507,206.81455850601196
508,230.17492961883545
